acc	filename	drs_id	filetype	sample_name	mapped	sequencing_type
SRR1605186	HG02445.mapped.ILLUMINA.bwa.ACB.low_coverage.20130415.bam	a5d9e5e279382398efdf4d87cdcabcf2	bam	HG02445	mapped	low_coverage
SRR1597815	HG02449.mapped.ILLUMINA.bwa.ACB.low_coverage.20120522.bam	05435a35fe02708561ae2929e3540ab8	bam	HG02449	mapped	low_coverage
SRR1597815	HG02449.unmapped.ILLUMINA.bwa.ACB.low_coverage.20120522.bam	0ecc877f0a0b64d90be589ae79749825	bam	HG02449	unmapped	low_coverage
SRR1597814	HG02449.unmapped.ILLUMINA.bwa.ACB.exome.20120522.bam	463a312cd6f3fc3f577cae9aed85b37b	bam	HG02449	unmapped	exome
SRR1597814	HG02449.mapped.ILLUMINA.bwa.ACB.exome.20120522.bam	c957d7d700496e6121407c83fa844ecd	bam	HG02449	mapped	exome
SRR1597816	HG02450.unmapped.ILLUMINA.bwa.ACB.exome.20120522.bam	6d7b5a291626b118f20187841e934448	bam	HG02450	unmapped	exome
SRR1597816	HG02450.mapped.ILLUMINA.bwa.ACB.exome.20120522.bam	99a1b47dd870ef76f5ce347bbd2d3a49	bam	HG02450	mapped	exome
SRR1597817	HG02450.mapped.ILLUMINA.bwa.ACB.low_coverage.20120522.bam	b8e2b564a42a893655f8aad5cf7cd09a	bam	HG02450	mapped	low_coverage
SRR1597817	HG02450.unmapped.ILLUMINA.bwa.ACB.low_coverage.20120522.bam	cd24f0f205e20fd7627f185657ec7fb9	bam	HG02450	unmapped	low_coverage
SRR1605209	HG02455.mapped.ILLUMINA.bwa.ACB.low_coverage.20121211.bam.bai	cfe64b6dcdf15b38468851d081a20b31	bai	HG02455	mapped	low_coverage
SRR1605139	HG02455.mapped.ILLUMINA.bwa.ACB.exome.20130415.bam	3910f54b15e68bb023d0db14aa3dc7b3	bam	HG02455	mapped	exome
SRR1605139	HG02455.unmapped.ILLUMINA.bwa.ACB.exome.20130415.bam	7996043501a7932b1c06532247cb92b9	bam	HG02455	unmapped	exome
SRR1605209	HG02455.unmapped.ILLUMINA.bwa.ACB.low_coverage.20121211.bam	07bdc56f65bd16af30f8c6d920509467	bam	HG02455	unmapped	low_coverage
SRR1605209	HG02455.mapped.ILLUMINA.bwa.ACB.low_coverage.20121211.bam	5b0805bb53fa89e2844fa3dde0857969	bam	HG02455	mapped	low_coverage
SRR1610639	HG02461.mapped.ILLUMINA.bwa.GWD.low_coverage.20121211.bam.bai	661bde0185992b098b51b410fce50ce5	bai	HG02461	mapped	low_coverage
SRR1610639	HG02461.unmapped.ILLUMINA.bwa.GWD.low_coverage.20121211.bam	326df1df82e2043357b85670f6c853c3	bam	HG02461	unmapped	low_coverage
SRR1610639	HG02461.mapped.ILLUMINA.bwa.GWD.low_coverage.20121211.bam	886bdd9e6c84b291a59548eb6624f85d	bam	HG02461	mapped	low_coverage
SRR1600570	HG02461.unmapped.ILLUMINA.bwa.GWD.exome.20130415.bam	f8bdddb76a29d88e56e37047d8447e4b	bam	HG02461	unmapped	exome
SRR1600570	HG02461.mapped.ILLUMINA.bwa.GWD.exome.20130415.bam	e9584a4ad1096e1e16210f225aae1665	bam	HG02461	mapped	exome
SRR1600572	HG02462.mapped.ILLUMINA.bwa.GWD.low_coverage.20121211.bam.bai	9a92a5383020dc29d95ec4784733b5db	bai	HG02462	mapped	low_coverage
SRR1600572	HG02462.mapped.ILLUMINA.bwa.GWD.low_coverage.20121211.bam	cb788ca2e30aadd72e66bb62c046b8eb	bam	HG02462	mapped	low_coverage
SRR1600572	HG02462.unmapped.ILLUMINA.bwa.GWD.low_coverage.20121211.bam	e9c3b5e599bf161ea6795c5c45cd15e9	bam	HG02462	unmapped	low_coverage
SRR1600571	HG02462.unmapped.ILLUMINA.bwa.GWD.exome.20130415.bam	2b4177bf0d01e7cc76f2b1cadbcdcd22	bam	HG02462	unmapped	exome
SRR1600571	HG02462.mapped.ILLUMINA.bwa.GWD.exome.20130415.bam	f5bc96b545dd7aee59fa6b0223ab73a6	bam	HG02462	mapped	exome
SRR1600574	HG02464.mapped.ILLUMINA.bwa.GWD.low_coverage.20121211.bam.bai	69c9614500cf822d461da61512669e5b	bai	HG02464	mapped	low_coverage
SRR1600574	HG02464.mapped.ILLUMINA.bwa.GWD.low_coverage.20121211.bam	1055f7d541a7682ac7d1bdf2ff360038	bam	HG02464	mapped	low_coverage
SRR1600574	HG02464.unmapped.ILLUMINA.bwa.GWD.low_coverage.20121211.bam	9b89a553f776f5b18c134fa69922aa58	bam	HG02464	unmapped	low_coverage
SRR1600573	HG02464.unmapped.ILLUMINA.bwa.GWD.exome.20130415.bam	4370f64dcd526b63d34c2ed94be83fb8	bam	HG02464	unmapped	exome
SRR1600573	HG02464.mapped.ILLUMINA.bwa.GWD.exome.20130415.bam	4dce8fbe50ce69fa41436077279aa98c	bam	HG02464	mapped	exome
SRR1600576	HG02465.mapped.ILLUMINA.bwa.GWD.low_coverage.20130415.bam	4567d2ff0aa8760678d87d1b61ae6da2	bam	HG02465	mapped	low_coverage
SRR1600576	HG02465.unmapped.ILLUMINA.bwa.GWD.low_coverage.20130415.bam	831045c68b0fcab670b0fe6a75d93372	bam	HG02465	unmapped	low_coverage
SRR1600575	HG02465.unmapped.ILLUMINA.bwa.GWD.exome.20130415.bam	74eb9af4acff822820b63e5362a63a42	bam	HG02465	unmapped	exome
SRR1600575	HG02465.mapped.ILLUMINA.bwa.GWD.exome.20130415.bam	dc79e35fc0cec108276d813e5137315a	bam	HG02465	mapped	exome
SRR1597818	HG02470.unmapped.ILLUMINA.bwa.ACB.exome.20120522.bam	ad516a90542b47842e03c7d5b412e2ec	bam	HG02470	unmapped	exome
SRR1597818	HG02470.mapped.ILLUMINA.bwa.ACB.exome.20120522.bam	bf73c8a41172da36109f41b99dbfe864	bam	HG02470	mapped	exome
SRR1597819	HG02470.unmapped.ILLUMINA.bwa.ACB.low_coverage.20120522.bam	26660a118d4325e8b2e6ef30fa6c6df5	bam	HG02470	unmapped	low_coverage
SRR1597819	HG02470.mapped.ILLUMINA.bwa.ACB.low_coverage.20120522.bam	415856e2fe1b3e2944c66142c31dba11	bam	HG02470	mapped	low_coverage
SRR1597820	HG02471.unmapped.ILLUMINA.bwa.ACB.exome.20120522.bam	0a195c9236e1dcf93d6fc48ea6dad8d9	bam	HG02471	unmapped	exome
SRR1597820	HG02471.mapped.ILLUMINA.bwa.ACB.exome.20120522.bam	51d6830409916edd77cbc118446483ab	bam	HG02471	mapped	exome
SRR1597821	HG02471.unmapped.ILLUMINA.bwa.ACB.low_coverage.20120522.bam	8cc86d8766778c9eb4b9238867c6ad92	bam	HG02471	unmapped	low_coverage
SRR1597821	HG02471.mapped.ILLUMINA.bwa.ACB.low_coverage.20120522.bam	9fa010dec8b9ce7223f94e82d4ac8df8	bam	HG02471	mapped	low_coverage
SRR1605187	HG02476.mapped.ILLUMINA.bwa.ACB.low_coverage.20121211.bam.bai	b68488c442a24c10c5753709df7f6311	bai	HG02476	mapped	low_coverage
SRR1605187	HG02476.mapped.ILLUMINA.bwa.ACB.low_coverage.20121211.bam	4312922b24390b2afcc73fc403785463	bam	HG02476	mapped	low_coverage
SRR1605187	HG02476.unmapped.ILLUMINA.bwa.ACB.low_coverage.20121211.bam	76124749daceb905c6094ca425d2c464	bam	HG02476	unmapped	low_coverage
SRR1605162	HG02476.mapped.ILLUMINA.bwa.ACB.exome.20130415.bam	4b67b8f8c925789c6a463cfac844ddf1	bam	HG02476	mapped	exome
SRR1605162	HG02476.unmapped.ILLUMINA.bwa.ACB.exome.20130415.bam	933ff7ac17b7c2695f7adde81e5952f3	bam	HG02476	unmapped	exome
SRR1605210	HG02477.mapped.ILLUMINA.bwa.ACB.low_coverage.20121211.bam.bai	88927d3e172eee4279164beae4d142fc	bai	HG02477	mapped	low_coverage
SRR1605140	HG02477.unmapped.ILLUMINA.bwa.ACB.exome.20130415.bam	9f40021e05f54437cc3dfad1316def4f	bam	HG02477	unmapped	exome
SRR1605140	HG02477.mapped.ILLUMINA.bwa.ACB.exome.20130415.bam	c35ea784b78c50421b49c28fcadf9db9	bam	HG02477	mapped	exome
SRR1605210	HG02477.mapped.ILLUMINA.bwa.ACB.low_coverage.20121211.bam	8079571c8ef0fb025faa00d3ff56af97	bam	HG02477	mapped	low_coverage
SRR1605210	HG02477.unmapped.ILLUMINA.bwa.ACB.low_coverage.20121211.bam	deed3fafedefcb23bb782f11fb7db804	bam	HG02477	unmapped	low_coverage
SRR1605164	HG02479.mapped.ILLUMINA.bwa.ACB.exome.20130415.bam	4ab415c8d008b7f04df6bc7c36cc05cc	bam	HG02479	mapped	exome
SRR1605164	HG02479.unmapped.ILLUMINA.bwa.ACB.exome.20130415.bam	ef4574237c8012022607aea9a94db0fa	bam	HG02479	unmapped	exome
SRR1605188	HG02479.unmapped.ILLUMINA.bwa.ACB.low_coverage.20130415.bam	43dc54ead205f9edfa90edda689fe7ce	bam	HG02479	unmapped	low_coverage
SRR1605188	HG02479.mapped.ILLUMINA.bwa.ACB.low_coverage.20130415.bam	b97b6a759837a9f64d92c3e8a94d6e92	bam	HG02479	mapped	low_coverage
SRR1605211	HG02481.mapped.ILLUMINA.bwa.ACB.low_coverage.20121211.bam.bai	2f7b24eb8fb8b26c4d8597bf53f17fc0	bai	HG02481	mapped	low_coverage
SRR1605141	HG02481.unmapped.ILLUMINA.bwa.ACB.exome.20130415.bam	b6c60dad4928714cebf2f174500788cc	bam	HG02481	unmapped	exome
SRR1605141	HG02481.mapped.ILLUMINA.bwa.ACB.exome.20130415.bam	e2b6909e7d10adbc96f73f723d6b37e2	bam	HG02481	mapped	exome
SRR1605211	HG02481.unmapped.ILLUMINA.bwa.ACB.low_coverage.20121211.bam	62ab825ba470490f1ce7f411dbfde0f5	bam	HG02481	unmapped	low_coverage
SRR1605211	HG02481.mapped.ILLUMINA.bwa.ACB.low_coverage.20121211.bam	f7398cd6e27f9b90d73dfe49201a0e59	bam	HG02481	mapped	low_coverage
SRR1605165	HG02484.mapped.ILLUMINA.bwa.ACB.exome.20130415.bam	7f8a836b5fc0e5a8dca65105376ff67a	bam	HG02484	mapped	exome
SRR1605165	HG02484.unmapped.ILLUMINA.bwa.ACB.exome.20130415.bam	b9d32419a4df90281ba246d55f9d33f9	bam	HG02484	unmapped	exome
SRR1605189	HG02484.unmapped.ILLUMINA.bwa.ACB.low_coverage.20130415.bam	73b2e04e205a661d6b85b6ae2367bacd	bam	HG02484	unmapped	low_coverage
SRR1605189	HG02484.mapped.ILLUMINA.bwa.ACB.low_coverage.20130415.bam	a478ad3b66226df6ae6469f157855c52	bam	HG02484	mapped	low_coverage
SRR1605142	HG02485.mapped.ILLUMINA.bwa.ACB.exome.20130415.bam	45de24adbeadbeecbd4b7f71d2aefa54	bam	HG02485	mapped	exome
SRR1605142	HG02485.unmapped.ILLUMINA.bwa.ACB.exome.20130415.bam	b57725e97a34d82530138362848d9cca	bam	HG02485	unmapped	exome
SRR1605212	HG02485.unmapped.ILLUMINA.bwa.ACB.low_coverage.20130415.bam	a1752c19dc6cd7ba86e084be20f4a56a	bam	HG02485	unmapped	low_coverage
SRR1605212	HG02485.mapped.ILLUMINA.bwa.ACB.low_coverage.20130415.bam	f7e9af5bc12a798e0cf65f94102b685d	bam	HG02485	mapped	low_coverage
SRR1597823	HG02489.unmapped.ILLUMINA.bwa.ACB.low_coverage.20120522.bam	661b66a4908bf5589e759a9f74856516	bam	HG02489	unmapped	low_coverage
SRR1597823	HG02489.mapped.ILLUMINA.bwa.ACB.low_coverage.20120522.bam	eec7bfd29783e61a88c2f03477d26f80	bam	HG02489	mapped	low_coverage
SRR1597822	HG02489.mapped.ILLUMINA.bwa.ACB.exome.20120522.bam	53836f2818088c4020175443af6b2426	bam	HG02489	mapped	exome
SRR1597822	HG02489.unmapped.ILLUMINA.bwa.ACB.exome.20120522.bam	be3a5b64bd25360109e1ada5047c1c45	bam	HG02489	unmapped	exome
SRR1606457	HG02490.mapped.ILLUMINA.bwa.PJL.exome.20121211.bam.bai	27038981079501188bc19c5d0f652994	bai	HG02490	mapped	exome
SRR1610641	HG02490.mapped.ILLUMINA.bwa.PJL.low_coverage.20121211.bam.bai	8efd7dc56b00486eead53fccc185c547	bai	HG02490	mapped	low_coverage
SRR1606457	HG02490.mapped.ILLUMINA.bwa.PJL.exome.20121211.bam	06cd194c7860cc5e005ffca641f188ed	bam	HG02490	mapped	exome
SRR1606457	HG02490.unmapped.ILLUMINA.bwa.PJL.exome.20121211.bam	6e7a9fb85c6e32a2ad602c94f77a4773	bam	HG02490	unmapped	exome
SRR1610641	HG02490.unmapped.ILLUMINA.bwa.PJL.low_coverage.20121211.bam	4e0ee02e14aa38712a21f07d45448c60	bam	HG02490	unmapped	low_coverage
SRR1610641	HG02490.mapped.ILLUMINA.bwa.PJL.low_coverage.20121211.bam	d506db50ee6f34769f0fa28362322191	bam	HG02490	mapped	low_coverage
SRR1607217	HG02491.mapped.ILLUMINA.bwa.PJL.exome.20130415.bam.bai	5a4868720dc13fc6aaf1b791060b3aa2	bai	HG02491	mapped	exome
SRR1606781	HG02491.mapped.ILLUMINA.bwa.PJL.low_coverage.20121211.bam.bai	bf62c7abb1731b748e384c5e7ea0a845	bai	HG02491	mapped	low_coverage
SRR1607217	HG02491.mapped.ILLUMINA.bwa.PJL.exome.20130415.bam	cfff72ea4b9bbf1f2a33dd8d6e834cee	bam	HG02491	mapped	exome
SRR1607217	HG02491.unmapped.ILLUMINA.bwa.PJL.exome.20130415.bam	d180581454edae84c8da33a64c116783	bam	HG02491	unmapped	exome
SRR1606781	HG02491.unmapped.ILLUMINA.bwa.PJL.low_coverage.20121211.bam	0d4fc477417a5c25b1bf1f84be148d7b	bam	HG02491	unmapped	low_coverage
SRR1606781	HG02491.mapped.ILLUMINA.bwa.PJL.low_coverage.20121211.bam	72e520a74acf6703da01ac83c236a1c4	bam	HG02491	mapped	low_coverage
SRR1606705	HG02493.unmapped.ILLUMINA.bwa.PJL.exome.20130415.bam	b5466ff9b8d083a48b3016cf780095d8	bam	HG02493	unmapped	exome
SRR1606705	HG02493.mapped.ILLUMINA.bwa.PJL.exome.20130415.bam	c84c95a396c4dca036f70daba0a1e952	bam	HG02493	mapped	exome
SRR1607058	HG02493.unmapped.ILLUMINA.bwa.PJL.low_coverage.20130415.bam	54e49f54503b4ffa16f60678db8afcae	bam	HG02493	unmapped	low_coverage
SRR1607058	HG02493.mapped.ILLUMINA.bwa.PJL.low_coverage.20130415.bam	841ca34ff715b93807c1ce5dcc411562	bam	HG02493	mapped	low_coverage
SRR1606615	HG02494.unmapped.ILLUMINA.bwa.PJL.low_coverage.20130415.bam	978e1f39bd968fa82fadae070b1bffd6	bam	HG02494	unmapped	low_coverage
SRR1606615	HG02494.mapped.ILLUMINA.bwa.PJL.low_coverage.20130415.bam	acc3ac326597e378b6a3dd04c9bbf1fe	bam	HG02494	mapped	low_coverage
SRR1607155	HG02494.unmapped.ILLUMINA.bwa.PJL.exome.20130415.bam	37c900559d2173fc58a75ca2e2e9e884	bam	HG02494	unmapped	exome
SRR1607155	HG02494.mapped.ILLUMINA.bwa.PJL.exome.20130415.bam	d40f3bb7f2b739912f689184e3f889a0	bam	HG02494	mapped	exome
SRR1605166	HG02496.unmapped.ILLUMINA.bwa.ACB.exome.20130415.bam	5d4ba0736db9740965ffdcf85b2eb4d8	bam	HG02496	unmapped	exome
SRR1605166	HG02496.mapped.ILLUMINA.bwa.ACB.exome.20130415.bam	6d8ee446dd1a4767f760f1aa072258a6	bam	HG02496	mapped	exome
SRR1605190	HG02496.unmapped.ILLUMINA.bwa.ACB.low_coverage.20130415.bam	2392ba8a859e4460e723678df9eeeaaf	bam	HG02496	unmapped	low_coverage
SRR1605190	HG02496.mapped.ILLUMINA.bwa.ACB.low_coverage.20130415.bam	8e63c61878f8fac35565e4760e8e5c2c	bam	HG02496	mapped	low_coverage
SRR1605213	HG02497.mapped.ILLUMINA.bwa.ACB.low_coverage.20130415.bam	7f4ed6973b418c756c29727760108ab8	bam	HG02497	mapped	low_coverage
SRR1605213	HG02497.unmapped.ILLUMINA.bwa.ACB.low_coverage.20130415.bam	c218b01cd186bf33eb8fdedc42ea716c	bam	HG02497	unmapped	low_coverage
SRR1605143	HG02497.mapped.ILLUMINA.bwa.ACB.exome.20130415.bam	85972720c9ba1ea96686328b121f631b	bam	HG02497	mapped	exome
SRR1605143	HG02497.unmapped.ILLUMINA.bwa.ACB.exome.20130415.bam	c7b810245c228529b796d34317657ba9	bam	HG02497	unmapped	exome
SRR1605167	HG02501.unmapped.ILLUMINA.bwa.ACB.exome.20130415.bam	a7b438d0d54f8bc354ef879478e28547	bam	HG02501	unmapped	exome
SRR1605167	HG02501.mapped.ILLUMINA.bwa.ACB.exome.20130415.bam	f5ef6224419acf80e0e7d736f60f5789	bam	HG02501	mapped	exome
SRR1605191	HG02501.mapped.ILLUMINA.bwa.ACB.low_coverage.20130415.bam	78ae6efa3650a03b1577dc36acdc312e	bam	HG02501	mapped	low_coverage
SRR1605191	HG02501.unmapped.ILLUMINA.bwa.ACB.low_coverage.20130415.bam	cc16006b671562d6a8940a75547abc95	bam	HG02501	unmapped	low_coverage
SRR1605144	HG02502.unmapped.ILLUMINA.bwa.ACB.exome.20130415.bam	0fdead5209f751f1b4c629719f9fb8cf	bam	HG02502	unmapped	exome
SRR1605144	HG02502.mapped.ILLUMINA.bwa.ACB.exome.20130415.bam	5b2f9e1e8f67acce3f9dbf3193c3be7a	bam	HG02502	mapped	exome
SRR1605214	HG02502.mapped.ILLUMINA.bwa.ACB.low_coverage.20130415.bam	28568536170feddc32b4bd1e50c0a334	bam	HG02502	mapped	low_coverage
SRR1605214	HG02502.unmapped.ILLUMINA.bwa.ACB.low_coverage.20130415.bam	7da9af53e71137909f0fe86f1c1612bb	bam	HG02502	unmapped	low_coverage
SRR1605192	HG02505.unmapped.ILLUMINA.bwa.ACB.low_coverage.20130415.bam	a4502e1212a0786b1471f4c649a10e98	bam	HG02505	unmapped	low_coverage
SRR1605192	HG02505.mapped.ILLUMINA.bwa.ACB.low_coverage.20130415.bam	d49ea8c3a54a1531dc1dc2de4b2514f9	bam	HG02505	mapped	low_coverage
SRR1605168	HG02505.mapped.ILLUMINA.bwa.ACB.exome.20130415.bam	4d9765256a8b5784fe6d3edf27b810f6	bam	HG02505	mapped	exome
SRR1605168	HG02505.unmapped.ILLUMINA.bwa.ACB.exome.20130415.bam	f373e380bb253e539b670120ec4c524b	bam	HG02505	unmapped	exome
SRR1605215	HG02508.unmapped.ILLUMINA.bwa.ACB.low_coverage.20130415.bam	1b23de918f24a60d2191f89138a3854d	bam	HG02508	unmapped	low_coverage
SRR1605215	HG02508.mapped.ILLUMINA.bwa.ACB.low_coverage.20130415.bam	b7bceaa2da9e1e1df05e73c7e7d52c85	bam	HG02508	mapped	low_coverage
SRR1605145	HG02508.mapped.ILLUMINA.bwa.ACB.exome.20130415.bam	0c4de9d512091b6cfe445122cea3dd16	bam	HG02508	mapped	exome
SRR1605145	HG02508.unmapped.ILLUMINA.bwa.ACB.exome.20130415.bam	31595570d1ba45ffefe4e17181358635	bam	HG02508	unmapped	exome
SRR1605169	HG02511.mapped.ILLUMINA.bwa.ACB.exome.20130415.bam	2f005f6aba8bbb072bdb39d25ac69cf1	bam	HG02511	mapped	exome
SRR1605169	HG02511.unmapped.ILLUMINA.bwa.ACB.exome.20130415.bam	7956f247f14a33ac2d78a2be1528b095	bam	HG02511	unmapped	exome
SRR1605193	HG02511.unmapped.ILLUMINA.bwa.ACB.low_coverage.20130415.bam	4cc3ed0d9be10d3299fcc7f0fc6b97b6	bam	HG02511	unmapped	low_coverage
SRR1605193	HG02511.mapped.ILLUMINA.bwa.ACB.low_coverage.20130415.bam	bd0af3c121573f98a8a7482ae6b47e88	bam	HG02511	mapped	low_coverage
SRR1597824	HG02512.unmapped.ILLUMINA.bwa.KHV.exome.20120522.bam	379308e822d4818892fc31ba1f95d735	bam	HG02512	unmapped	exome
SRR1597824	HG02512.mapped.ILLUMINA.bwa.KHV.exome.20120522.bam	a37c09f0cff06c2dd75db74d53f26b57	bam	HG02512	mapped	exome
SRR1597825	HG02512.mapped.ILLUMINA.bwa.KHV.low_coverage.20120522.bam	a238874b4d43427628dd02e802a77c4a	bam	HG02512	mapped	low_coverage
SRR1597825	HG02512.unmapped.ILLUMINA.bwa.KHV.low_coverage.20120522.bam	c9fde55cf18bf1208bc37a90c96fd76b	bam	HG02512	unmapped	low_coverage
SRR1597827	HG02513.unmapped.ILLUMINA.bwa.KHV.low_coverage.20120522.bam	66888a9b912fb058a2c37af2673f7656	bam	HG02513	unmapped	low_coverage
SRR1597827	HG02513.mapped.ILLUMINA.bwa.KHV.low_coverage.20120522.bam	f413e0d48618ad66b66e06b56e0348a0	bam	HG02513	mapped	low_coverage
SRR1597826	HG02513.mapped.ILLUMINA.bwa.KHV.exome.20120522.bam	a94575eb90dbf2e6235a5ebdba225d8d	bam	HG02513	mapped	exome
SRR1597826	HG02513.unmapped.ILLUMINA.bwa.KHV.exome.20120522.bam	f4f7066691b20006a1c24f3c27572551	bam	HG02513	unmapped	exome
SRR1597829	HG02521.unmapped.ILLUMINA.bwa.KHV.low_coverage.20120522.bam	d843e10859f079303b3c705f6f36c888	bam	HG02521	unmapped	low_coverage
SRR1597829	HG02521.mapped.ILLUMINA.bwa.KHV.low_coverage.20120522.bam	f7a1e83eb144c7a5e8e5ba68b1926883	bam	HG02521	mapped	low_coverage
SRR1597828	HG02521.mapped.ILLUMINA.bwa.KHV.exome.20120522.bam	3b69d661dc3c2047ae8b124b3d3698de	bam	HG02521	mapped	exome
SRR1597828	HG02521.unmapped.ILLUMINA.bwa.KHV.exome.20120522.bam	b7dbceb9d98f3fca75806402296f9470	bam	HG02521	unmapped	exome
SRR1597830	HG02522.mapped.ILLUMINA.bwa.KHV.exome.20120522.bam	19b4e9de23798fa52c8c7facdf668771	bam	HG02522	mapped	exome
SRR1597830	HG02522.unmapped.ILLUMINA.bwa.KHV.exome.20120522.bam	f1827e7f669691ea662726fd21343588	bam	HG02522	unmapped	exome
SRR1597831	HG02522.mapped.ILLUMINA.bwa.KHV.low_coverage.20120522.bam	a10bcff292ea3486817ee32ab9712451	bam	HG02522	mapped	low_coverage
SRR1597831	HG02522.unmapped.ILLUMINA.bwa.KHV.low_coverage.20120522.bam	f966452f673e8bd3696c08f9d026c8d0	bam	HG02522	unmapped	low_coverage
SRR1605217	HG02536.mapped.ILLUMINA.bwa.ACB.low_coverage.20130415.bam	6d3ca7b681ed0d7a313ee02f6e1ce55f	bam	HG02536	mapped	low_coverage
SRR1605217	HG02536.unmapped.ILLUMINA.bwa.ACB.low_coverage.20130415.bam	e5f0ae717a0278154fe5ae7f42f25965	bam	HG02536	unmapped	low_coverage
SRR1605146	HG02536.mapped.ILLUMINA.bwa.ACB.exome.20130415.bam	256098824406751cf8b7ffb2dd136a6b	bam	HG02536	mapped	exome
SRR1605146	HG02536.unmapped.ILLUMINA.bwa.ACB.exome.20130415.bam	cd71710a3af01eb8827f0cd19fabee18	bam	HG02536	unmapped	exome
SRR1605194	HG02537.unmapped.ILLUMINA.bwa.ACB.low_coverage.20130415.bam	0f46309a44bc94550b097b58a7de15fe	bam	HG02537	unmapped	low_coverage
SRR1605194	HG02537.mapped.ILLUMINA.bwa.ACB.low_coverage.20130415.bam	530039df96f541343bdce5329822dd24	bam	HG02537	mapped	low_coverage
SRR1605170	HG02537.unmapped.ILLUMINA.bwa.ACB.exome.20130415.bam	9291d6b3b2d001393d5013088d0a5ec8	bam	HG02537	unmapped	exome
SRR1605170	HG02537.mapped.ILLUMINA.bwa.ACB.exome.20130415.bam	e550fe80f04727b9a46c19ab3da4ae26	bam	HG02537	mapped	exome
SRR1605218	HG02541.mapped.ILLUMINA.bwa.ACB.low_coverage.20130415.bam	7f28a9c1836a1bb6edc1288ba8e7669a	bam	HG02541	mapped	low_coverage
SRR1605218	HG02541.unmapped.ILLUMINA.bwa.ACB.low_coverage.20130415.bam	86ac462cf4629956d19ce9baa7776db1	bam	HG02541	unmapped	low_coverage
SRR1605147	HG02541.mapped.ILLUMINA.bwa.ACB.exome.20130415.bam	62b44b0960c4d0f3378764a1d6174c41	bam	HG02541	mapped	exome
SRR1605147	HG02541.unmapped.ILLUMINA.bwa.ACB.exome.20130415.bam	71a6db25269d72c64e1fbc8436a530c1	bam	HG02541	unmapped	exome
SRR1605171	HG02545.mapped.ILLUMINA.bwa.ACB.exome.20130415.bam	1c18f7c4fa30fdfaaee8d70e354b02f2	bam	HG02545	mapped	exome
SRR1605171	HG02545.unmapped.ILLUMINA.bwa.ACB.exome.20130415.bam	bdc3aed134d4ced60fb6f11fcc6e59d7	bam	HG02545	unmapped	exome
SRR1605196	HG02545.mapped.ILLUMINA.bwa.ACB.low_coverage.20130415.bam	0ee43e3f9eeb31891709d1602ba628ef	bam	HG02545	mapped	low_coverage
SRR1605196	HG02545.unmapped.ILLUMINA.bwa.ACB.low_coverage.20130415.bam	c57d1788fae0e20a69653e335807426b	bam	HG02545	unmapped	low_coverage
SRR1605219	HG02546.unmapped.ILLUMINA.bwa.ACB.low_coverage.20130415.bam	288d392f3a471559d2b970fd3aebd6a2	bam	HG02546	unmapped	low_coverage
SRR1605219	HG02546.mapped.ILLUMINA.bwa.ACB.low_coverage.20130415.bam	f5b3fa36bce1ff54cbc1752b6162dbe9	bam	HG02546	mapped	low_coverage
SRR1605148	HG02546.mapped.ILLUMINA.bwa.ACB.exome.20130415.bam	122a30595599b4ff8ea69ff35ef9d231	bam	HG02546	mapped	exome
SRR1605148	HG02546.unmapped.ILLUMINA.bwa.ACB.exome.20130415.bam	5ffbf558175fc27abf3d84589c8971f9	bam	HG02546	unmapped	exome
SRR1605172	HG02549.mapped.ILLUMINA.bwa.ACB.exome.20130415.bam	2e8ac16925adf7f765ddc615d7d8135c	bam	HG02549	mapped	exome
SRR1605172	HG02549.unmapped.ILLUMINA.bwa.ACB.exome.20130415.bam	a0d17aa985a61ac97e5f4ba6e4f4ed77	bam	HG02549	unmapped	exome
SRR1605197	HG02549.unmapped.ILLUMINA.bwa.ACB.low_coverage.20130415.bam	3d0fa1e101ae78045b3eaabeae1674e5	bam	HG02549	unmapped	low_coverage
SRR1605197	HG02549.mapped.ILLUMINA.bwa.ACB.low_coverage.20130415.bam	b49b3b8953330eb8f122003b61b2a6a1	bam	HG02549	mapped	low_coverage
SRR1605149	HG02554.mapped.ILLUMINA.bwa.ACB.exome.20130415.bam	88835c5efa02b1359417936b680ed3a1	bam	HG02554	mapped	exome
SRR1605149	HG02554.unmapped.ILLUMINA.bwa.ACB.exome.20130415.bam	8d6cf789ad723befee7a5877ed4b41d1	bam	HG02554	unmapped	exome
SRR1601614	HG02554.mapped.ILLUMINA.bwa.ACB.low_coverage.20130415.bam	3ae3fbd743788779b8bc0b2aabd1dd33	bam	HG02554	mapped	low_coverage
SRR1601614	HG02554.unmapped.ILLUMINA.bwa.ACB.low_coverage.20130415.bam	8f181af4fce0408a80aecfdb83b96a3a	bam	HG02554	unmapped	low_coverage
SRR1601501	HG02555.mapped.ILLUMINA.bwa.ACB.low_coverage.20130415.bam	1cc3dce2d29e767713e0283a5544abd4	bam	HG02555	mapped	low_coverage
SRR1601501	HG02555.unmapped.ILLUMINA.bwa.ACB.low_coverage.20130415.bam	fee9fbbdb5ee4111d509f6618096b091	bam	HG02555	unmapped	low_coverage
SRR1601500	HG02555.mapped.ILLUMINA.bwa.ACB.exome.20130415.bam	158e5b31e2ede5015747c9eebaf28cc7	bam	HG02555	mapped	exome
